timestamps,TP9,AF7,AF8,TP10,Right AUX
1739045388.720,84.473,-190.430,-234.375,143.066,0.000
1739045388.724,106.934,-595.215,-290.527,115.723,0.000
1739045388.728,105.957,-405.762,-144.043,148.926,0.000
1739045388.732,65.430,61.035,-7.324,166.016,0.000
1739045388.736,53.223,-73.730,-109.375,111.816,0.000
1739045388.740,79.102,-349.609,-258.301,110.352,0.000
1739045388.743,91.797,-56.641,-54.688,103.516,0.000
1739045388.747,88.867,198.242,46.387,79.102,0.000
1739045388.751,89.355,-23.438,-38.574,76.660,0.000
1739045388.755,82.520,-90.332,-43.945,87.402,0.000
1739045388.759,65.430,125.977,26.367,85.449,0.000
1739045388.763,71.289,155.273,11.230,81.055,0.000
1739045388.767,91.309,-250.977,-123.535,109.375,0.000
1739045388.771,87.891,-360.352,-93.750,109.863,0.000
1739045388.775,90.332,-3.906,29.297,93.750,0.000
1739045388.779,79.102,20.996,-48.828,66.895,0.000
1739045388.783,85.449,-463.867,-201.660,55.664,0.000
1739045388.786,78.613,-498.047,-122.559,98.145,0.000
1739045388.790,57.129,-41.016,-10.254,56.641,0.000
1739045388.794,81.055,4.395,-15.137,-6.836,0.000
1739045388.798,79.590,-144.043,-48.828,-1.465,0.000
1739045388.802,86.426,-176.270,-31.738,-14.648,0.000
1739045388.806,91.309,47.852,50.781,-29.297,0.000
1739045388.810,77.148,40.527,4.883,-12.695,0.000
1739045388.814,72.754,-209.473,-74.219,14.160,0.000
1739045388.818,68.359,-182.129,-6.836,16.113,0.000
1739045388.822,49.316,-15.625,35.645,-5.371,0.000
1739045388.826,43.945,-124.023,-65.430,-24.414,0.000
1739045388.829,78.613,-464.844,-97.168,-11.719,0.000
1739045388.833,56.152,-35.156,110.840,3.418,0.000
1739045388.837,31.738,366.211,131.348,-7.324,0.000
1739045388.841,47.363,-60.547,-37.109,-24.414,0.000
1739045388.845,40.039,-155.273,-14.648,-30.762,0.000
1739045388.849,42.969,291.992,139.648,-21.484,0.000
1739045388.853,57.129,386.230,121.582,-15.137,0.000
1739045388.857,48.828,-31.738,9.766,0.000,0.000
1739045388.861,53.711,-244.629,-38.574,5.859,0.000
1739045388.865,42.969,-3.906,34.668,-0.977,0.000
1739045388.869,9.766,30.762,26.855,7.812,0.000
1739045388.872,-20.020,-77.148,-26.367,-8.301,0.000
1739045388.876,-25.391,26.855,2.930,-20.020,0.000
1739045388.880,-23.926,258.301,83.008,-9.277,0.000
1739045388.884,-39.551,225.586,26.855,-7.812,0.000
1739045388.888,-38.086,-472.656,-224.121,4.395,0.000
1739045388.892,-37.598,-454.102,-113.281,-23.438,0.000
1739045388.896,-48.340,210.449,64.941,-30.762,0.000
1739045388.900,-37.109,61.523,-51.270,-2.930,0.000
1739045388.904,-34.180,-85.449,-89.355,26.367,0.000
1739045388.908,-59.082,-145.996,-94.238,15.625,0.000
1739045388.912,-83.496,-181.641,-123.047,-19.531,0.000
1739045388.915,-81.055,-280.762,-241.699,0.488,0.000
1739045388.919,-48.340,-687.988,-357.910,8.301,0.000
1739045388.923,-87.891,-447.754,-198.730,-20.996,0.000
1739045388.927,-120.117,87.402,-53.223,-43.945,0.000
1739045388.931,-99.609,-93.750,-143.066,-53.223,0.000
1739045388.935,-108.887,-230.957,-190.918,-78.613,0.000
1739045388.939,-100.586,8.789,-136.230,-61.035,0.000
1739045388.943,-88.867,19.531,-176.758,-15.625,0.000
1739045388.947,-98.145,-202.148,-232.422,-6.348,0.000
1739045388.951,-113.281,-229.980,-232.422,-42.480,0.000
1739045388.954,-114.258,-249.512,-306.152,-58.105,0.000
1739045388.958,-113.281,-277.344,-298.340,-37.598,0.000
1739045388.962,-132.812,-629.395,-438.477,-14.648,0.000
1739045388.966,-125.488,-730.469,-437.012,-25.879,0.000
1739045388.970,-111.816,-95.703,-213.867,-60.059,0.000
1739045388.974,-113.770,-110.840,-286.621,-69.824,0.000
1739045388.978,-95.215,-311.523,-337.891,-63.965,0.000
1739045388.982,-96.680,-336.914,-321.289,-49.316,0.000
1739045388.986,-95.215,-212.891,-288.574,-35.156,0.000
1739045388.990,-66.895,-211.426,-326.172,-11.230,0.000
1739045388.994,-61.523,-364.746,-360.352,-11.719,0.000
1739045388.997,-69.824,-246.582,-331.543,-23.926,0.000
1739045389.001,-65.430,-325.195,-392.578,-21.484,0.000
1739045389.005,-59.570,-580.078,-482.422,-8.789,0.000
1739045389.009,-52.734,-881.348,-551.758,-5.371,0.000
1739045389.013,-44.922,-545.410,-375.000,-28.320,0.000
1739045389.017,-43.457,-105.957,-308.105,-18.555,0.000
1739045389.021,-62.988,-373.047,-420.410,-5.371,0.000
1739045389.025,-60.059,-454.102,-426.270,-4.395,0.000
1739045389.029,-18.555,-221.680,-359.375,11.230,0.000
1739045389.033,-14.160,-205.566,-379.883,18.066,0.000
1739045389.036,-43.945,-439.941,-438.477,-7.324,0.000
1739045389.040,-45.898,-576.660,-473.145,-39.551,0.000
1739045389.044,-40.039,-507.324,-509.277,-46.875,0.000
1739045389.048,-40.527,-571.289,-523.438,-34.668,0.000
1739045389.052,-39.551,-875.000,-687.012,-35.156,0.000
1739045389.056,-51.270,-841.797,-688.477,-35.156,0.000
1739045389.060,-52.734,-429.199,-484.863,-37.109,0.000
1739045389.064,-37.598,-454.590,-542.480,-38.086,0.000
1739045389.068,-43.945,-653.320,-597.168,-17.090,0.000
1739045389.072,-43.457,-542.480,-539.551,-22.461,0.000
1739045389.076,-15.625,-387.695,-517.090,-21.484,0.000
1739045389.080,-14.648,-536.621,-588.379,8.301,0.000
1739045389.083,-42.480,-728.516,-629.395,-0.488,0.000
1739045389.087,-52.734,-559.570,-552.734,-29.297,0.000
1739045389.091,-49.316,-465.332,-572.266,-42.969,0.000
1739045389.095,-47.852,-742.676,-695.312,-39.551,0.000
1739045389.099,-23.926,-959.473,-745.605,-6.836,0.000
1739045389.103,-24.414,-802.246,-669.434,-18.066,0.000
1739045389.107,-41.504,-695.312,-670.410,-41.016,0.000
1739045389.111,-19.043,-779.297,-712.402,-28.320,0.000
1739045389.115,-17.578,-716.309,-705.566,0.488,0.000
1739045389.119,-24.414,-536.621,-659.180,-10.742,0.000
1739045389.123,-26.367,-504.883,-680.176,-24.414,0.000
1739045389.126,-2.441,-714.355,-707.031,13.184,0.000
1739045389.130,10.254,-717.285,-686.035,-5.371,0.000
1739045389.134,-42.969,-494.141,-665.527,-53.711,0.000
1739045389.138,-100.098,-567.383,-724.121,-70.312,0.000
1739045389.142,-49.805,-843.262,-812.012,-66.895,0.000
1739045389.146,-15.137,-913.086,-760.742,-30.273,0.000
1739045389.150,-68.848,-644.531,-677.734,-17.578,0.000
1739045389.154,-56.152,-572.266,-716.797,-65.918,0.000
1739045389.158,-23.438,-761.230,-746.094,-67.871,0.000
1739045389.161,-33.203,-763.672,-687.012,-49.805,0.000
1739045389.165,-42.969,-557.129,-631.348,-30.273,0.000
1739045389.169,-47.363,-458.008,-631.836,-16.602,0.000
1739045389.173,-26.855,-626.465,-639.648,-8.301,0.000
1739045389.177,2.930,-472.168,-552.734,20.996,0.000
1739045389.181,-12.695,-208.984,-481.445,22.949,0.000
1739045389.185,-34.668,-261.230,-487.793,39.551,0.000
1739045389.189,-15.137,-823.242,-707.520,62.012,0.000
1739045389.193,-5.859,-892.090,-666.016,-3.418,0.000
1739045389.197,-20.508,-293.945,-405.762,-36.133,0.000
1739045389.201,-50.293,-282.715,-445.312,-28.320,0.000
1739045389.204,-45.410,-318.359,-428.711,-29.297,0.000
1739045389.208,-39.062,-5.371,-285.645,-18.555,0.000
1739045389.212,-39.062,12.695,-288.086,-5.859,0.000
1739045389.216,-34.668,-116.211,-221.680,-15.137,0.000
1739045389.220,-23.438,-87.402,-159.668,-26.855,0.000
1739045389.224,-49.316,7.324,-153.809,-27.344,0.000
1739045389.228,-92.773,80.078,-86.914,-20.508,0.000
1739045389.232,-78.613,29.785,-98.633,-13.184,0.000
1739045389.236,-54.688,-133.301,-166.016,-10.254,0.000
1739045389.240,-67.871,-51.270,-128.418,-17.090,0.000
1739045389.244,-62.500,259.766,-4.395,-8.789,0.000
1739045389.247,-78.613,-299.316,-220.703,-16.113,0.000
1739045389.251,-74.707,-524.414,-237.793,-23.926,0.000
1739045389.255,-55.664,269.531,56.152,-18.555,0.000
1739045389.259,-18.066,197.266,-33.691,-5.371,0.000
1739045389.263,3.418,-19.531,-59.570,-8.301,0.000
1739045389.267,-7.812,155.762,8.301,-8.301,0.000
1739045389.271,18.066,304.688,41.992,-5.859,0.000
1739045389.275,22.949,174.316,-29.297,2.930,0.000
1739045389.279,26.367,9.277,-103.027,21.484,0.000
1739045389.283,26.367,-2.441,-37.598,28.320,0.000
1739045389.287,-4.883,-10.254,-37.109,6.348,0.000
1739045389.290,-14.160,-192.871,-190.430,0.977,0.000
1739045389.294,-4.395,-525.879,-254.883,45.898,0.000
1739045389.298,8.789,-85.449,-24.414,38.574,0.000
1739045389.302,15.625,318.848,34.668,17.578,0.000
1739045389.306,-2.930,45.410,-61.523,30.273,0.000
1739045389.310,-11.719,-27.832,-65.918,13.184,0.000
1739045389.314,-17.090,200.684,15.137,5.859,0.000
1739045389.318,-14.160,163.574,-18.555,25.879,0.000
1739045389.322,10.254,-70.801,-91.797,32.715,0.000
1739045389.326,29.297,-51.758,-68.848,11.230,0.000
1739045389.329,35.645,-112.305,-144.531,1.465,0.000
1739045389.333,16.113,-186.035,-217.285,9.277,0.000
1739045389.337,-3.906,-562.500,-337.402,21.484,0.000
1739045389.341,-14.648,-702.637,-306.641,19.043,0.000
1739045389.345,-13.184,-163.086,-108.398,-9.766,0.000
1739045389.349,5.371,-109.863,-153.320,-20.508,0.000
1739045389.353,-9.277,-187.500,-206.055,5.371,0.000
1739045389.357,-31.250,-87.402,-123.535,22.949,0.000
1739045389.361,-36.621,40.527,-100.586,-3.906,0.000
1739045389.365,-19.043,-128.906,-232.910,-20.996,0.000
1739045389.369,-4.883,-298.828,-257.324,-21.484,0.000
1739045389.372,-21.484,-186.523,-205.566,-23.438,0.000
1739045389.376,-32.227,-269.531,-258.301,-14.648,0.000
1739045389.380,-28.809,-493.652,-345.215,5.371,0.000
1739045389.384,-19.043,-805.176,-403.320,-5.859,0.000
1739045389.388,-48.828,-448.730,-193.359,-30.273,0.000
1739045389.392,-59.570,15.625,-111.816,-25.391,0.000
1739045389.396,-31.250,-228.516,-206.543,-9.766,0.000
1739045389.400,-26.855,-298.340,-212.891,9.766,0.000
1739045389.404,-37.598,-182.129,-177.246,-4.395,0.000
1739045389.408,-41.504,-189.453,-148.438,-38.086,0.000
1739045389.412,-38.086,-255.859,-114.746,-28.809,0.000
1739045389.415,-53.711,-242.188,-78.125,-37.598,0.000
1739045389.419,-63.477,-80.566,-52.246,-67.383,0.000
1739045389.423,-53.223,-194.824,-167.969,-45.410,0.000
1739045389.427,-23.926,-677.734,-369.629,-8.789,0.000
1739045389.431,-35.156,-726.562,-291.016,-6.348,0.000
1739045389.435,-58.105,-61.523,-8.301,-42.480,0.000
1739045389.439,-64.941,-43.945,-104.492,-56.152,0.000
1739045389.443,-67.383,-323.730,-212.891,-44.434,0.000
1739045389.447,-53.223,-215.820,-126.953,-39.551,0.000
1739045389.451,-44.434,-23.926,-124.023,-14.648,0.000
1739045389.454,-65.430,-185.547,-248.535,10.254,0.000
1739045389.458,-84.961,-437.988,-292.969,-20.996,0.000
1739045389.462,-75.684,-241.211,-212.891,-54.688,0.000
1739045389.466,-38.574,-176.270,-250.488,-24.414,0.000
1739045389.470,-35.645,-429.199,-314.453,1.465,0.000
1739045389.474,-38.574,-620.117,-346.191,-41.992,0.000
1739045389.478,-39.551,-412.598,-248.047,-55.176,0.000
1739045389.482,-48.340,16.602,-49.316,-64.453,0.000
1739045389.486,-34.180,-168.457,-209.961,-52.734,0.000
1739045389.490,-6.348,-659.180,-377.441,-34.668,0.000
1739045389.493,-16.602,-193.848,-54.688,-50.781,0.000
1739045389.497,-52.734,176.758,-0.977,-42.969,0.000
1739045389.501,-12.207,-127.441,-117.676,-6.348,0.000
1739045389.505,5.371,-159.180,-91.797,17.090,0.000
1739045389.509,-33.691,108.398,-16.113,3.418,0.000
1739045389.513,-8.301,99.121,-49.316,-4.883,0.000
1739045389.517,4.395,-287.109,-222.656,32.715,0.000
1739045389.521,-11.230,-287.598,-162.109,-7.324,0.000
1739045389.525,-18.066,-18.066,-72.266,-50.781,0.000
1739045389.529,-34.668,51.270,-87.402,-26.367,0.000
1739045389.532,-44.922,-296.875,-148.438,-4.883,0.000
1739045389.536,-13.672,-250.488,-56.152,-21.973,0.000
1739045389.540,5.859,362.305,99.609,-37.109,0.000
1739045389.544,2.441,254.883,18.066,9.277,0.000
1739045389.548,-0.977,104.004,0.977,9.277,0.000
1739045389.552,2.441,233.398,71.777,0.488,0.000
1739045389.556,11.719,399.414,117.676,-11.719,0.000
1739045389.560,17.578,250.977,31.738,-14.160,0.000
1739045389.564,9.277,-78.613,-64.941,5.371,0.000
1739045389.568,-6.836,-40.039,10.742,-17.090,0.000
1739045389.572,-4.395,91.797,52.734,-27.832,0.000
1739045389.575,-3.906,-49.316,-47.852,-16.602,0.000
1739045389.579,-1.465,-211.914,-55.176,5.371,0.000
1739045389.583,-18.555,105.957,87.891,-9.277,0.000
1739045389.587,-35.156,242.188,109.863,-17.578,0.000
1739045389.591,-20.020,103.516,53.711,0.977,0.000
1739045389.595,-13.672,138.672,58.105,3.418,0.000
1739045389.599,-7.324,334.473,142.090,-10.742,0.000
1739045389.603,-37.598,324.219,119.141,26.855,0.000
1739045389.607,-71.777,-46.875,16.602,48.828,0.000
1739045389.611,-38.086,-261.230,-14.160,-8.789,0.000
1739045389.615,-31.738,-57.617,50.293,-29.785,0.000
1739045389.618,-40.527,222.168,122.559,-15.137,0.000
1739045389.622,-20.996,-315.918,-112.793,1.465,0.000
1739045389.626,-20.996,-497.559,-132.324,14.160,0.000
1739045389.630,-20.996,250.000,139.160,22.949,0.000
1739045389.634,-17.090,100.586,44.434,34.180,0.000
1739045389.638,-44.922,-69.336,61.523,17.090,0.000
1739045389.642,-72.754,143.555,131.348,-5.859,0.000
1739045389.646,-64.941,137.695,58.594,-0.488,0.000
1739045389.650,-49.805,-11.230,36.133,9.766,0.000
1739045389.654,-22.461,78.613,100.098,30.762,0.000
1739045389.657,-14.648,55.664,77.148,69.824,0.000
1739045389.661,-50.781,-5.859,57.617,37.598,0.000
1739045389.665,-56.641,-127.441,-33.691,10.742,0.000
1739045389.669,-42.969,-458.496,-125.488,9.766,0.000
1739045389.673,-42.969,-57.617,62.012,-26.367,0.000
1739045389.677,-49.316,374.023,146.484,-23.438,0.000
1739045389.681,-27.344,81.543,6.836,-7.812,0.000
1739045389.685,-10.742,15.137,-0.488,5.859,0.000
1739045389.689,-6.348,295.898,113.770,6.836,0.000
1739045389.693,28.809,286.133,83.008,11.719,0.000
1739045389.697,-7.324,-1.465,-15.137,6.348,0.000
1739045389.701,-41.504,-64.941,-29.297,-12.695,0.000
1739045389.704,-27.344,-66.406,-1.953,-14.160,0.000
1739045389.708,-27.344,-91.797,6.348,-4.395,0.000
1739045389.712,-35.156,-544.434,-210.938,4.883,0.000
1739045389.716,-41.992,-608.887,-188.965,-7.812,0.000
1739045389.720,-25.391,154.297,83.008,-10.742,0.000
1739045389.724,-15.137,104.980,-34.668,-9.277,0.000
1739045389.728,-40.527,-102.539,-57.129,-32.715,0.000
1739045389.732,-64.941,55.664,42.969,-31.250,0.000
1739045389.736,-83.496,209.473,75.684,-19.531,0.000
1739045389.740,-61.523,45.410,0.000,-41.016,0.000
1739045389.744,-24.414,-208.008,-23.926,-47.852,0.000
1739045389.747,-15.625,0.977,38.086,-24.902,0.000
1739045389.751,-7.812,41.992,-1.953,-24.414,0.000
1739045389.755,-45.898,-290.527,-146.484,-51.270,0.000
1739045389.759,-48.340,-429.688,-168.457,-26.855,0.000
1739045389.763,13.672,-15.625,50.781,-39.551,0.000
1739045389.767,-5.371,77.148,39.062,-70.801,0.000
1739045389.771,-20.996,-273.926,-130.859,-13.184,0.000
1739045389.775,-9.277,-227.051,-113.770,9.277,0.000
1739045389.779,-40.039,198.242,82.520,-29.785,0.000
1739045389.783,-29.785,375.977,122.559,-30.273,0.000
1739045389.786,-5.371,-145.996,-103.516,1.465,0.000
1739045389.790,18.066,-500.000,-168.945,3.418,0.000
1739045389.794,-53.711,124.512,98.633,-12.207,0.000
1739045389.798,-84.961,219.727,59.082,-32.715,0.000
1739045389.802,-41.504,-381.836,-168.945,-29.785,0.000
1739045389.806,-19.531,-426.758,-131.836,-5.859,0.000
1739045389.810,-29.785,348.633,139.160,-21.973,0.000
1739045389.814,-31.250,333.984,43.945,-4.395,0.000
1739045389.818,-16.113,109.375,11.719,-13.672,0.000
1739045389.821,-23.926,259.277,83.496,-8.789,0.000
1739045389.826,-10.742,261.719,49.805,27.832,0.000
1739045389.829,-42.480,5.859,-55.176,38.574,0.000
1739045389.833,-74.707,9.277,-26.855,-21.973,0.000
1739045389.837,-67.383,252.441,59.570,-87.402,0.000
1739045389.841,-48.340,316.406,39.551,-55.664,0.000
1739045389.845,-29.297,17.090,-69.824,-17.090,0.000
1739045389.849,-43.457,-402.832,-179.688,-8.789,0.000
1739045389.853,-55.664,-257.812,-88.867,-28.320,0.000
1739045389.857,-60.059,170.898,54.199,-38.086,0.000
1739045389.861,-49.805,66.895,-58.105,-27.832,0.000
1739045389.864,-36.621,-62.988,-112.793,-20.020,0.000
1739045389.868,-57.129,308.105,92.773,-15.625,0.000
1739045389.872,-48.828,381.348,75.684,-18.555,0.000
1739045389.876,-54.199,104.492,-8.301,-7.812,0.000
1739045389.880,-81.055,84.961,-3.418,-20.508,0.000
1739045389.884,-72.754,267.090,46.387,-34.668,0.000
1739045389.888,-56.152,132.324,-1.953,-49.316,0.000
1739045389.892,-40.039,-475.098,-245.117,-30.273,0.000
1739045389.896,-52.246,-530.762,-202.637,-39.551,0.000
1739045389.900,-80.566,170.898,49.805,-80.078,0.000
1739045389.903,-92.773,153.320,-42.480,-67.383,0.000
1739045389.907,-72.266,-99.609,-135.742,-58.105,0.000
1739045389.911,-73.730,-6.836,-68.359,-55.176,0.000
1739045389.915,-91.797,150.391,4.395,-43.457,0.000
1739045389.919,-87.891,-1.953,-101.074,-42.969,0.000
1739045389.923,-118.164,-218.262,-190.430,-73.730,0.000
1739045389.927,-130.859,-124.512,-96.680,-90.332,0.000
1739045389.931,-119.629,-0.977,-76.660,-63.477,0.000
1739045389.935,-125.488,-202.637,-219.727,-81.543,0.000
1739045389.939,-125.977,-561.035,-334.961,-111.816,0.000
1739045389.943,-148.438,-575.684,-285.645,-104.004,0.000
1739045389.946,-179.688,-430.176,-243.652,-112.305,0.000
1739045389.950,-194.824,-567.383,-366.211,-121.094,0.000
1739045389.954,-189.453,-680.664,-383.789,-141.602,0.000
1739045389.958,-246.094,-197.266,-105.957,-212.891,0.000
1739045389.962,-271.973,27.832,-78.125,-259.277,0.000
1739045389.966,-244.141,-258.301,-206.055,-244.141,0.000
1739045389.970,-259.277,-289.551,-231.445,-253.906,0.000
1739045389.974,-272.461,-30.762,-199.219,-250.000,0.000
1739045389.978,-255.371,-5.371,-219.727,-217.285,0.000
1739045389.982,-229.004,-268.066,-307.129,-218.262,0.000
1739045389.986,-224.609,-505.371,-379.395,-219.238,0.000
1739045389.990,-245.117,-410.645,-320.801,-204.590,0.000
1739045389.993,-244.141,-157.227,-251.953,-212.891,0.000
1739045389.997,-187.012,-616.211,-496.582,-191.406,0.000
1739045390.001,-190.918,-737.793,-479.004,-189.453,0.000
1739045390.005,-214.844,-156.738,-288.574,-236.328,0.000
1739045390.009,-184.570,-309.082,-393.555,-225.098,0.000
1739045390.013,-196.289,-352.539,-347.656,-203.125,0.000
1739045390.017,-193.848,-118.164,-277.832,-208.984,0.000
1739045390.021,-176.758,-1.465,-273.926,-202.148,0.000
1739045390.025,-153.320,-156.738,-339.355,-165.039,0.000
1739045390.029,-157.227,-348.145,-406.250,-127.930,0.000
1739045390.033,-155.762,-360.352,-386.230,-129.395,0.000
1739045390.036,-155.273,-368.652,-356.934,-124.512,0.000
1739045390.040,-162.109,-492.676,-432.617,-118.652,0.000
1739045390.044,-160.645,-488.770,-407.715,-103.516,0.000
1739045390.048,-146.484,-43.457,-198.242,-88.867,0.000
1739045390.052,-139.648,89.355,-215.332,-121.094,0.000
1739045390.056,-146.484,-380.859,-400.879,-111.328,0.000
1739045390.060,-122.070,-472.656,-370.117,-77.148,0.000
1739045390.064,-113.770,11.230,-151.855,-97.656,0.000
1739045390.068,-108.398,-73.242,-233.398,-79.590,0.000
1739045390.072,-92.285,-522.461,-322.266,-56.641,0.000
1739045390.076,-84.473,-391.602,-198.242,-65.918,0.000
1739045390.079,-92.285,-176.270,-245.117,-48.828,0.000
1739045390.083,-69.336,-212.402,-226.074,-51.270,0.000
1739045390.087,-83.496,-520.996,-307.617,-55.176,0.000
1739045390.091,-104.492,-982.422,-416.992,-28.809,0.000
1739045390.095,-104.980,-290.039,-75.684,-63.477,0.000
1739045390.099,-121.094,136.719,-54.688,-80.566,0.000
1739045390.103,-121.094,-93.262,-183.594,-68.848,0.000
1739045390.107,-107.910,59.570,-58.594,-56.152,0.000
1739045390.111,-102.051,227.539,17.578,-41.016,0.000
1739045390.115,-96.191,60.547,-84.473,-61.523,0.000
1739045390.118,-63.965,-59.570,-111.328,-71.289,0.000
1739045390.122,-84.961,67.383,-40.527,-42.480,0.000
1739045390.126,-113.770,14.648,-46.387,-44.922,0.000
1739045390.130,-95.215,-183.105,-130.859,-44.434,0.000
1739045390.134,-83.984,-633.789,-273.438,0.000,0.000
1739045390.138,-79.102,-421.875,-77.637,-64.453,0.000
1739045390.142,-87.891,132.812,69.336,-100.098,0.000
1739045390.146,-64.941,-29.785,-48.340,-56.641,0.000
1739045390.150,-45.410,-106.445,-48.340,-50.293,0.000
1739045390.154,-75.684,186.035,92.285,-25.391,0.000
1739045390.158,-85.938,211.426,54.688,-39.551,0.000
1739045390.161,-80.078,-130.371,-83.984,-67.383,0.000
1739045390.165,-80.078,-177.246,-62.500,-53.223,0.000
1739045390.169,-49.316,26.855,-4.883,-70.312,0.000
1739045390.173,-45.898,-103.516,-117.676,-37.109,0.000
1739045390.177,-58.594,-628.418,-336.914,40.527,0.000
1739045390.181,-57.617,-710.938,-283.203,-0.977,0.000
1739045390.185,-68.359,-36.133,-8.789,-67.871,0.000
1739045390.189,-79.590,-81.543,-120.605,-49.316,0.000
1739045390.193,-91.797,-184.082,-188.965,-48.828,0.000
